Machine_ID,RPM,Temperature_C,Vibration_mm_s,Oil_Quality_Index,Pressure_bar,Shaft_Misalignment_deg,Noise_dB,Load_%,Ambient_Temp_C,Humidity_%,Power_kW,Maintenance_Score,Operating_Hours,Fault
M4,1377,88.04340242878152,2.204303653850884,74.42213176582001,4.924128549314977,0.38665897838898944,59.942424559616775,65.41123154975003,27.356956313824952,41.15596738679908,49.74959700571767,5,7886,0
M3,1422,58.37508011964326,1.846095764430558,69.07307567479486,3.315332422773613,0.3800357212165877,65.1532990412078,59.82415222786624,31.359497727119717,39.702335116635986,57.358544491809454,5,8908,0
M1,1557,85.32546204341658,1.5807071007763844,84.79287006174434,5.19091652414371,0.3685730075443884,65.47399251113663,78.60182638395156,26.38991220109461,43.21584540372756,50.8884902289512,3,4266,0
M4,1566,86.26705136827583,1.5566595388582714,104.80425902738428,4.963669391957659,0.360456219220351,55.97004134470292,78.10260044375335,20.762630547174677,41.16508052475871,46.02670407927098,4,4114,0
M4,1631,64.09033569784802,2.2674086681729553,82.09830849258691,5.146935298386688,0.36930742085503854,57.36722433431649,58.445482061823405,25.22276082785576,43.79699677417113,46.44340044726716,3,2356,0
M3,1902,70.89185712045415,2.614490251244531,94.94177322366693,4.477868429980008,0.42269167682044806,53.38826282658352,77.25081044447508,18.169429595331575,36.88532805100798,52.975655929568845,7,4454,0
M1,1464,63.94295331514064,1.6813461264856027,59.14667112269806,8.076860370180503,0.3728917802368886,62.04532469167029,85.26812663577266,30.289803569193964,40.58608917371793,56.49346645496712,1,3410,0
M3,1340,72.85078969711265,2.2291933517757423,82.36642158940654,6.360115900180313,0.5416645017251185,63.33313941728446,89.02558205229559,25.409221672647693,27.72171433943008,51.40959010375525,6,7499,0
M1,1224,71.91965715814258,0.9564864906989656,63.539475215434,3.755457499915277,0.5720737431809723,53.250371810693636,98.65212023085962,16.15921544123384,36.80092721997086,53.443563722773845,4,1031,0
M5,1353,82.7966053226934,1.7076911346714003,57.846126087021474,5.2328680874268985,0.317870982563502,57.724005475919206,60.98007350556803,23.496628197781586,53.908335481766436,53.04868861668353,1,2429,0
M2,1493,88.10308746119608,1.984470533564549,68.90942888811446,4.391993857062676,0.7542130652014067,53.26373041209325,98.24220426395203,27.316507551171153,43.18808339628256,57.0953220667876,1,493,0
M2,1858,88.95683810789956,1.5451582915090831,97.87849001620359,3.985520273292586,0.3039875396318772,55.50600094878081,66.45793611491212,23.334761895122387,39.79078962616923,40.252049136369834,5,2565,0
M2,1396,69.37831973421697,1.531746812605202,94.25023743004468,3.659927928876065,0.17643987723693255,62.755085301131494,64.07534544619486,23.62052139279913,58.96123276254347,53.33609469652264,5,3377,0
M3,1544,72.90778126255472,1.6661102217655568,83.645070830816,5.432216690759254,0.5761556142730103,56.332589666608605,73.27072374877845,18.87798896476364,26.39165021698921,54.91868021951782,10,5530,0
M5,1496,58.1656180777905,2.1460963641631867,57.009491601651035,4.3186197649304265,0.33651837311713206,58.49587021983851,64.17938665906988,27.83270493540828,28.905444445537803,43.30638146932213,7,7102,0
M1,1737,66.94129933503811,1.9063354907968126,77.05579022918094,5.967826024025204,0.5642582941514775,51.86344136026342,73.99044140646527,21.757653999904313,57.127114112762726,45.57165907996792,4,8917,0
M4,2005,84.64851633097457,0.880884383337514,84.52550013352604,5.993782214530439,0.019266279779893924,60.93495104862332,56.799228122626985,14.217773114974836,40.45960936048934,45.74608625685923,9,6088,0
M1,1393,91.15582823548232,0.9396499236824669,82.63304344367897,6.3739143852114495,0.7784911882966135,59.778633400776755,67.61247397936566,23.143713146648032,37.57416963710206,46.35604901811308,4,7609,0
M4,1402,62.65651128120078,1.6965674110714124,52.343096247788814,4.147613233925896,0.6344586816080804,56.35520374983419,82.8558223436168,29.905748577851767,28.00795674904357,47.59141474532237,7,6032,0
M1,1708,69.07535740847106,2.228843293026776,66.64523227970193,5.47536561069201,0.19990469016739965,59.054928511587626,69.42938708568845,23.065352767000263,44.47696266395012,51.213014065274706,5,9457,0
M5,1636,74.73594243041073,0.6262475786373827,79.03883353776925,5.632454216642301,0.20424457523074285,60.90147440251722,71.41595786739883,33.6899249256176,45.44459869527462,54.32837325583685,5,2881,0
M4,1869,77.80161158819607,1.7501349119241847,88.04436364275784,4.525821824896035,0.8344531808195055,55.92565925545328,74.75258604717311,27.144839742742587,29.055056391651036,55.40658478884268,6,1739,0
M3,1616,66.90396480078354,1.7368760717412894,47.05808268350081,4.228228042607125,0.3525240193004083,52.61868727999111,81.70661629317661,26.69379081140183,38.59724414449572,45.81088469416109,8,9073,0
M1,1428,79.2406104446409,2.694168889104224,77.56814036780213,6.609520665775973,0.33316303025347527,69.02787216343407,53.447752878105675,24.358008670411955,36.64484167966934,45.77648500648509,5,2374,1
M1,1618,70.26160652929084,1.8074890941435682,82.14573154818429,5.227495875732053,0.046789581170143424,56.83363647644864,75.84524051837435,24.658568961178545,42.55977146418771,56.57910920008111,3,2580,0
M4,1721,74.85547729121721,2.191494492370464,92.7441798277432,5.635967750711738,0.4298443588796892,59.51619948406555,67.31860860758236,23.68288182440248,28.807497577793562,53.23371967709322,6,6899,0
M3,1664,80.462842480037,2.0706285700437315,90.39286376356155,4.177923988172073,0.4544560770328494,65.05419867510157,71.66637895311838,23.48865303958737,52.51947454513157,50.41432420934498,2,8647,0
M3,1601,75.06422269810938,0.9347167600963997,88.73856978213207,3.780715533477806,0.643098619353897,77.64527593785242,80.59950169762377,27.654335810335745,49.158237815976044,52.366683377774834,8,4774,0
M5,1713,70.63614109473431,2.3841036083158684,68.00089239947098,4.43055022550789,0.22018431436310487,53.77756775055567,58.058133485881555,20.320843851047172,36.36824441267184,49.8509810907428,8,3622,0
M3,1733,73.90390196074169,2.107698252728144,51.37996794315039,4.875978612610003,0.19594264155187807,62.24913606863255,59.87355558556911,19.6205308563787,37.835812883616285,52.62292341523808,3,6204,0
M3,1776,74.11637040794665,2.254134319837295,74.10420864407898,3.935779993182651,0.5901925269552953,56.46223857352947,50.645700402861934,19.384024745623112,38.63577849722384,48.3196665174713,8,5919,0
M3,1629,71.29988970117873,3.9631188532181634,95.0244773781284,4.990155191349617,0.701346014245413,57.30604847711645,64.50841058236223,35.22827273838577,32.21691446993496,51.344024672196156,9,263,0
M2,1466,72.41203937332898,0.9579435302507058,100.90181791286648,3.3114948119315,0.18576952977642336,56.39893989496605,83.30432344378816,27.6517145083529,35.56570581764964,42.44726974815252,5,7022,0
M5,1529,90.98647170504717,2.8623483248805544,90.65823653446678,3.879952577530128,0.7163028172599483,54.37172516099707,68.79412811526531,26.522461008400725,37.29729632325391,46.561078525872844,5,3481,1
M1,1741,80.6091944794124,1.8562762402998223,86.44011234202601,5.670911248276875,0.5075083682973643,59.793543191076694,56.59875104345214,19.71242664853284,56.12868370707128,46.614944116048285,6,2164,0
M4,1336,72.0451968197084,2.1436644522015045,85.69459472578949,5.603790520277894,0.7183610678149291,52.627486564758826,65.14321255424953,28.11671150337414,49.466183083304365,48.12804983396543,7,6689,0
M1,1573,81.96954404510736,1.977243877349379,71.6582187985883,4.608123234613133,0.48595592769647666,64.73403783255935,55.12138296509377,24.41714326773336,49.34654707336624,45.36743372610126,3,7547,0
M5,1421,71.6618051024399,1.7878818333009783,78.0490955966957,3.982235690923047,-0.004455583497590121,60.275014680166876,58.74813898268838,26.07084470565875,43.699256130043906,47.33228187088459,5,4084,0
M4,1505,86.73124637586642,1.7150835358806207,105.03604288739497,3.972596448473989,0.4696065235367922,62.112174864507196,73.88818910263713,20.11689842068222,28.826729910687654,42.4279296880094,1,3987,0
M5,1755,78.69642192198094,2.1647543677865047,65.86162991312186,4.626731754058686,0.7120287637342539,57.66905694026889,58.26126673693971,25.801344287087883,39.58508895422621,52.7435023819745,10,439,0
M3,1538,73.92697855995772,1.2414131516641604,104.22168186064778,5.644518491645291,0.32125079618325714,58.16398032894126,81.12634305203302,22.880832308967584,49.7048845961338,49.587432405443025,5,4921,0
M4,1509,79.47716925810278,2.3752895837608827,75.16957768261912,5.928245691344324,0.4224070062185096,61.43781952583664,69.28879709169664,21.171944214849063,27.41735370632712,41.47396196111991,4,3881,0
M3,1228,59.291238479315005,1.791902797557373,99.88148163642617,4.503468264518031,0.4647732992898043,54.179746837970875,70.85594703944525,28.670531679036245,46.36553206873264,45.82585044726663,1,3690,0
M1,1649,63.73232531090195,1.434965330479821,58.89777485753693,3.846507574015216,-0.07990277597369644,58.21004782793332,67.21627032392107,17.311460957349986,63.226092252627666,51.68300713781083,7,5230,0
M1,1629,63.060749936009444,1.7749935710020932,88.78856301746974,5.267843637866333,0.8342695150874953,55.70193243060773,77.72847838543723,27.823881321570752,50.61816645989732,47.28489026807105,1,7791,0
M4,1932,76.42943094763707,2.628574608431286,68.94844796078567,4.1764650293741505,0.3197248640205651,55.54715594704493,77.8315988777701,28.42243066776498,54.14029135561987,46.51529269930952,8,9937,0
M4,1438,92.32514999485092,1.7323324564918885,58.77099212113718,4.4817473611387975,0.6011470864945598,49.45080879687179,73.35054351912171,20.6017816222438,42.18338750442161,49.62703661495962,10,7415,1
M5,1543,97.31300146192632,2.17922680910481,83.27801063616418,6.325276090437038,0.48265977277035826,66.6966329474,75.64789105907649,20.898357694337662,49.6793194876499,51.71798767589108,2,7833,0
M5,1549,81.38051101440757,1.6345218621422632,95.14207682893954,5.827115428565768,0.7515238112718721,56.567306234231154,67.87910330079575,23.884871593667988,32.82146785645965,42.8182377148042,10,5149,0
M3,1815,80.00844474944456,2.3789609249618096,67.32587842109756,5.157974312251452,0.5812112244856162,65.81688027581775,75.42203006909048,26.410181052311103,47.958638123412264,52.7506424060894,5,4804,0
M4,1480,56.989422658472606,2.342753869395102,57.51476059312398,3.728080998887277,0.4530151456958051,65.34396160697146,66.62122224526193,24.235725040928873,46.54388134060763,45.99853359196312,6,738,0
M1,1555,69.57326200265979,2.924304416648206,78.62232853497568,5.211396567470659,0.32129698149614394,53.57000146741753,70.02231622162402,27.167812300959397,42.89911174037663,49.910360158751004,9,7809,0
M5,1621,67.12216248091761,1.9122180272503924,78.68847006834228,6.062657290787526,0.6595701402764278,54.557943821635774,67.25356250633702,33.814898262686995,53.16007419718498,49.82289929654245,7,5243,0
M5,1537,68.79152401748884,2.3343274023789533,88.22479441331748,4.624366334234464,0.12531173920907662,72.80251479677842,65.42781460680804,22.46141615425143,34.61215162152612,47.36466940880113,6,1324,0
M1,1410,73.3185618141521,2.0490337697694723,94.24391857046733,6.351114089986715,0.6291780840551785,68.75462970963572,63.1088820227821,16.4241001464829,38.12942483526337,44.88170126934643,5,4345,0
M5,1538,70.27909422302872,2.647935890931507,79.10877228091259,6.292745289518207,0.2801910496890254,59.842407433359476,74.67690103858885,29.129617915153265,40.954620413582965,48.57156725953868,6,9841,0
M3,1714,55.20700189624212,1.6405838061956348,107.83254972191395,6.663732832143474,0.750456732391328,61.28686553208675,83.10605912813463,33.41657287963765,29.703890289105992,58.12665154537598,4,5523,0
M4,1294,82.47910256117534,2.3725026564386407,83.36352116802938,5.305243126531353,0.532259908532539,56.845767985264054,81.71101971669559,26.963841815255623,42.269319438002476,43.191624847681844,1,6707,0
M1,1526,64.27256974260193,1.9026513519416592,74.80360240989651,5.5873916998060125,0.6288247535700218,62.1617635710017,57.43434664054565,19.56125662323166,22.81069587046153,58.46156509552438,9,7507,0
M4,1359,77.39246864111149,1.967905911445751,55.82648961345758,6.41418728833109,0.5163977627649439,56.414090496387644,82.89203051406874,24.380538183823994,50.469545344282096,48.70139414461734,5,9797,0
M5,1739,95.74082669749973,2.0458762422241863,76.06010719525749,5.447393937068975,0.14952458097180066,49.838231178508074,66.81841498382072,19.40738257894184,40.46637366565966,50.176857085443196,8,8173,0
M5,1195,65.80615408413577,2.126120198213339,74.95419581883296,4.4987658922097875,0.3278541673209323,53.392221067444744,76.00733015145592,28.21427746981474,34.791070960962365,44.56644594307636,7,8252,0
M1,1388,49.697124772536704,1.941885478439021,94.40457194422206,4.551457163472139,0.6344778675222765,60.10546373925293,60.937846679527894,18.243547986507828,31.656263877048787,46.143652916612595,8,9667,0
M3,1575,72.13995778119889,2.1073565915852632,86.93725436100281,5.238554953773739,0.5333311634719688,54.344663822487064,71.41979913874005,23.499356065859,37.65420970380812,47.485451749809904,1,8959,0
M2,1813,86.00959634998571,2.789059028781092,62.30946317551074,3.7094385780537813,0.7361979810611344,59.663612675432326,73.13723182896908,19.978310868530468,46.88259710772414,44.77152514561044,9,5868,1
M1,1486,94.58347454220593,2.4927248428076094,82.58381579616557,4.856741084635807,0.5806549126074343,54.62669480283569,55.15395208080347,25.634123425674808,45.47738978737561,48.95541021314564,1,2474,0
M2,1388,62.70450405547583,2.4345772962484484,90.0729675759358,6.096547118230253,0.30665962185946805,56.08823038749003,76.08267166344189,23.16829161431121,32.94462052721539,47.96492054096615,3,4190,0
M2,1876,79.96699223236521,1.7722302369880647,102.92047039081748,2.808746148834719,0.3407871724558732,64.26582653206596,83.45935007838315,25.88381051625132,31.539603273723657,59.253905712178664,8,1115,0
M3,1210,70.34689543219946,1.555379585885838,93.31255951121089,6.534482101794515,0.5205834781046474,61.23740273820052,68.25352054318373,25.111752774831828,46.568987063196474,44.17012907159769,1,435,0
M2,1060,73.94051645695865,2.4776502791188766,91.41269981467217,6.122374218703159,0.037191186799978904,59.95167789343326,83.60168130828013,20.06670486137945,32.776525953849706,50.51345258374294,1,180,0
M2,1588,101.44343347017035,2.438023396264897,80.90128991922745,4.540235384169524,0.834688377124597,64.39481986535326,68.10306506547593,28.13438531764511,40.59909774079504,51.239231409509124,6,2234,0
M3,1399,59.970296716048466,2.736335337875491,85.82468008135174,5.54339082787181,0.5883493472755115,62.403042966736734,78.49584531046617,24.756171740784424,41.23754642524277,44.648397256740814,5,357,1
M2,1295,77.53739661494573,1.6980096870153853,98.74257351059238,5.0031477269063265,0.7454069194097744,67.23281645625684,47.814300340489005,20.057354960670498,43.120621317267386,53.434137477264194,6,284,0
M2,1641,79.67693171765433,1.8852256723198264,60.00833903780526,6.229990368438683,0.1838792118381662,57.7007036884243,94.18777779313464,36.20463278102896,48.582704301818715,48.00836493559186,3,6941,0
M2,1548,85.85786324939347,1.1802579187372828,74.75841009174566,5.982683142769941,0.7489130320710511,57.85182510736246,84.95458245242958,27.382150833585623,27.37037063132677,37.53805174208466,10,222,0
M1,1387,75.97983153470895,1.8037644469695635,68.41146876865639,3.599929276816991,0.9462997822055497,53.49445366804328,67.15374495746322,24.233697233003472,20.888406747395123,53.29924806052283,10,8156,0
M1,1243,78.08050539504103,2.4982852552897237,85.68729678089186,5.587262413464177,0.23582432892453647,57.8550964131379,50.279109733561825,32.07602263350912,34.32552718771648,44.41529557948818,6,7363,0
M1,1674,71.08351432578209,1.766752310385901,98.45333263476181,4.794372146356753,0.6542803589807533,64.82384947151223,72.8802836830549,34.20907804693304,58.01528407832186,44.76112526930451,2,4800,0
M3,1630,77.69126941245108,2.3202398976004117,71.0453856991839,5.0828325705181,0.5002219889374586,66.49993686131067,55.56074452926243,24.273252888430573,60.221741000873784,53.43951041446199,8,6758,0
M5,1480,71.56807724502589,1.9047484470010942,44.14543448795843,4.271828099030184,0.1911132303503511,64.80152584043334,74.44853537557488,26.73698743217381,58.31177135565888,48.26419258790775,6,3614,0
M2,1869,81.21571889856051,2.1620285141107805,73.81668882463295,6.748137069120835,0.5985767943703739,51.029040667252815,74.11565719164282,20.059985909985294,38.070186322393106,54.5888607527575,4,5733,0
M2,1285,71.30389663956366,1.4261543050921663,93.7021059802611,6.040061819902576,0.6667206409674697,65.41572606330367,60.58596830997975,24.264036246159943,22.178849180151712,56.05083047682659,4,6177,0
M3,1194,78.77100393902187,2.0426047248169503,88.0644485442482,4.260228836027033,0.3797746894662306,50.80740688363964,81.20967023614378,24.004687231200652,16.569608983481594,46.77535769838851,7,1494,0
M2,1361,74.70737186315021,0.5044320145496384,86.42279371715864,3.665389393089767,0.7331833040510446,64.49058662061174,78.05574702806173,25.92413516810827,33.859618384505886,53.966312479775155,3,2452,0
M1,1490,86.26050250772168,1.9065519209190076,75.8001004718828,4.614327369022152,0.16664731864216042,58.16107736714473,79.75823337288563,26.66380239318505,38.0192636985064,46.22269599303559,3,9600,0
M5,1548,74.48606276411513,1.18476337814243,60.8145389567032,5.434502646091306,0.20104877071007116,63.51266656966928,70.08857703668896,27.7991422441403,53.00625401055959,61.16557958566088,6,6061,0
M4,1451,57.26967531793119,2.602997258273408,87.72941482436701,5.240205843946223,0.5273194791177505,53.33775826052717,55.844759330862935,26.188213281499795,48.678054595424456,46.53521497734393,9,4044,0
M2,1570,87.61921500713991,2.3887036763822556,67.48577284948063,6.253132824768244,0.5050770555944544,65.85583816353073,79.77872272211138,18.946286866854177,42.2740507899162,55.13043720480002,1,6505,0
M1,1249,65.94267699137382,2.2333354909830403,112.76145100070684,5.789919722180852,0.3566853023151789,52.675126269475555,67.29628600864208,20.307664471294576,31.101552290588582,54.21895012940788,5,590,0
M4,1788,68.46233661351181,2.76050311357969,88.55760812531774,5.969569025752907,0.6619188871943772,56.657725445734116,56.102198568073305,22.267961902681634,30.3922044175511,51.58043911054467,1,1154,0
M5,1483,69.04338705956508,1.5255417395875814,71.29027546169074,5.326855400610437,0.6061788628431899,55.009526861154825,83.52039365974326,23.588797040383856,42.541276870714356,46.64728419291659,1,801,0
M4,1723,88.74438093170818,2.873681598957779,70.82922128917058,3.6107012697890095,0.6716278141868032,51.2285757358875,90.9940752050251,30.253871452360567,46.970509788397266,49.24301254029295,3,3034,1
M1,1568,53.64325786021304,2.4660957821301923,78.60583690079618,4.804301468853098,0.47537271292954647,60.472637837942344,69.58751871020797,19.185305065735434,43.918812622455846,39.232059435277236,3,5487,0
M4,1591,106.37748533659993,1.881722356390527,76.40747116967376,6.0600897399086655,0.6205160535956682,69.03044558918481,91.59121154603292,23.2129247591465,29.65402040393345,51.12210019191125,4,6137,0
M3,1613,85.56056809066052,2.567810073591472,96.75250663294932,4.948477071475354,0.41086993939400107,73.33452611160004,70.9131472861135,29.76504749107025,46.50667628792086,51.74807665514193,3,4795,1
M4,1589,77.23238914129159,1.446853243794183,82.7962425461607,5.503090368623747,0.9107637380173191,60.48577893543124,66.19544095833649,23.50061262751694,44.259109671014116,50.66749709530686,6,9426,0
M2,1628,74.45105999383713,1.5877429192361632,69.02552391637208,4.6812516847538665,0.33749084597560286,65.58340637533762,63.69541545814523,27.30207824921412,29.293335938098217,35.13346914353721,4,8371,0
M2,1765,77.85554074857657,1.6957051383801498,108.35661027733674,3.9701881514581547,0.9210594858916625,61.16047318964269,86.37082407992742,24.302289785360482,32.15679029699744,43.671817774550945,8,9127,0
M3,1539,80.21122428379338,1.7355111459679924,80.73962497280334,4.87665593595389,0.5069775894178817,62.494415973841065,62.198561186122284,26.283916286623615,46.88495974561567,46.259545085756685,1,8943,0
M1,1641,81.45215585950056,1.4717211786198736,91.53259513953346,5.309047443032654,0.22489782208625148,58.289256744363804,77.35269309974987,23.857637280952297,37.65492464854109,51.45829466594523,8,516,0
M2,1482,80.55604466003449,2.6115415335476624,70.8766023883286,4.344312280538556,0.7736158700977203,60.97538462711301,64.40836164940792,28.33532736364177,55.89147301636457,51.44669452821492,1,5666,0
M5,1788,75.8958068125525,1.870572799815084,85.44673441616786,4.7642887551433315,0.5251802776789918,62.68739352303214,65.39693237425637,17.274717962967824,45.011292760645766,49.148881040144104,1,5273,0
M2,1364,73.02661579692673,2.17625248417844,84.66664986714792,4.060536758014018,0.6702248196760476,57.107701355618346,80.30249693969567,23.183439958057274,35.13368811810731,53.17622768301978,7,6099,0
M2,1860,73.48726716346488,1.7148243167931598,51.655260618557705,6.119244917564096,0.7447711837085187,59.61252850053506,66.19963153710647,26.48286338347154,39.897943996090675,44.8687881234855,1,3966,0
M1,1491,73.0509171964732,1.0896983497257415,110.2291266569096,4.705544242411966,0.567591110829005,59.70784940501256,65.95204620579707,27.668476240030966,40.63383392637718,53.051175028469984,9,9037,0
M4,1213,86.33770096867065,2.135028679195711,99.35966691383821,6.452755545126183,0.38155183103743706,64.13201658665263,81.32804697174807,32.46476311376914,32.7160968675829,52.37371052419945,8,2102,0
M2,1525,80.93556722280861,1.0438725122901116,74.04207025781018,6.528747850540908,0.69514267553385,54.669839141861594,85.97397293221623,23.044876665672117,30.874118018223733,51.88777366418955,1,339,0
M3,1363,45.59611365335719,1.9656829769572657,63.465953893162165,4.918954035278256,0.5001511014909191,59.742288956961744,76.44689803284233,32.397408809304366,47.013898938095,49.08979784457172,2,2044,0
M4,1668,81.55900776529761,1.3158424805835947,85.21342420705328,3.9915512674526505,0.6371715637216838,69.56002734526349,63.452302243760506,21.704880866701647,48.45273297042095,59.15371912415631,2,6661,0
M5,1369,76.94736194718774,2.993637999615404,81.30046549121595,2.9141021222666628,0.06925388524170772,65.82030076292969,64.8939150070242,31.643232057723218,46.03781469552959,52.46597844244939,2,9147,0
M1,1410,74.81291243554102,2.4556813610873607,85.33503422844844,3.5279629269732085,0.5893963434019704,66.74589524444353,70.79915263740037,29.08733563349186,55.15318094323802,45.15832068373221,6,5967,0
M5,1122,71.11481546911114,2.05287689563574,82.87366094291134,3.62616517510134,0.37228283497099396,60.122159200890174,73.20930061925658,20.432707101838886,34.58226763988398,51.24152737867992,4,3294,0
M4,1409,86.24112719986013,2.631853338827334,87.5936148395889,6.378469627461505,0.8306619274357061,61.60498781843012,60.121340898602284,26.53519618625911,56.742707660711304,53.762416885371096,8,7833,1
M4,1015,84.47526462122858,1.5768420112671322,101.7095854908771,5.115824587226946,0.624617469577819,65.01118083351463,77.23037939579864,24.743820822339043,30.990788814458472,47.059457005378455,1,6459,0
M4,1183,67.27122332176391,2.2717396893350466,88.52154807692969,5.389604524091988,0.5479715491698594,67.80127764765466,70.85513329639599,28.127922968375003,29.873144366315074,55.4463612346555,10,7687,0
M5,1652,79.07052287124534,2.099905216859357,64.25516751635088,2.779578991064874,0.5972619986700443,50.24198543558557,52.84291681361871,23.883642057833452,22.400411178507497,51.91016852858005,4,4904,0
M4,1657,65.28343265458714,2.132010040666835,100.43844279068678,3.802033570782738,0.30031182942465634,53.42279346475077,60.7107351753927,23.463768871691343,35.54204686173183,38.28760831167327,10,1453,0
M5,1585,61.203818352110694,2.6361767500533837,104.60921845232431,5.887079776446287,0.8246513381056109,66.54722050701324,64.95871326348336,31.845472913814255,34.96277663170547,51.498359886689634,5,2980,0
M4,1306,68.73282775410036,2.366246051389901,127.28085101768127,5.286774112382586,0.8982740836833809,58.615553221155984,69.27142311158946,24.506395527721637,45.25937280254651,47.96985422793642,9,779,0
M3,1490,83.62393472382759,2.1443618314125117,63.14758950140603,4.852794721314403,0.5785827021096432,56.64139605370961,88.89278795503996,29.13211162095883,42.43890941620451,52.68589907270868,5,8778,0
M4,1499,84.53125045376086,1.172556281885852,83.64323019725413,5.5648423586001226,0.8180807137147277,53.72919506502198,72.38171306139628,23.873242574779002,28.070266289808632,54.72107420125907,3,3720,0
M5,1268,80.13085420097293,1.5199768523602681,48.768519452165194,6.635797806135815,0.38617036026549323,57.224916492279455,61.592281101013754,33.33331629613762,36.07273761574182,50.97581023570909,4,9730,1
M2,1800,82.25095786847997,1.938645533202138,88.29723734568813,4.77895753646295,0.34057728675500387,52.98815358288088,72.20630804307163,21.608326853322534,36.28537978912315,58.32626116972348,10,4414,0
M4,1675,80.16178287114958,2.0466861871383255,71.77699552749841,5.06936980265807,0.5081849497457845,70.45547136366238,66.4791225254612,21.929282343764076,22.240177530381075,49.10646557718252,7,6964,0
M2,1455,68.58518404777048,1.434898137663038,108.8516869223743,5.192596918731305,0.5869882076735797,59.887819740097136,73.24758239533541,32.62258590557951,30.190532729866305,53.12408911526938,1,1584,0
M3,1505,79.31922544673941,3.205838337789211,68.38077544972127,7.392109635273993,0.42120266375137594,59.71024729118641,75.80567687035615,22.775268045523735,32.291863693859106,54.02471286818674,6,790,0
M1,1541,83.00409525227683,2.758197027626786,54.662254430491075,2.9006437355809744,0.6075536380736968,62.94038337583916,82.09230647223939,33.00537153082196,54.33625019820946,49.51327015553634,8,8183,1
M3,1091,82.54291329813574,2.3010591601962416,72.9310438894622,5.683223014788808,0.5612778964146828,64.81172584633285,69.75713504329974,29.459202897974066,41.914507159573525,53.89387153988891,1,6225,0
M4,1450,86.88913371474644,2.0360184306418723,50.36768343174294,4.885197751240936,0.30033864494178897,64.7294407827732,86.38960527599833,24.226751467195832,46.621687539475,47.02663506418916,8,9304,1
M2,1363,82.08303847201064,1.893895515049424,91.26649181760965,5.56677172618418,0.6037586034903443,65.36810971953786,79.08022662536192,15.933532639914208,25.01364502850788,47.88715790489391,7,6768,0
M2,1299,78.51448207541583,1.5240407699888823,49.02375430615519,4.342627446005276,0.6727056485043043,56.84577224604572,62.92560455187812,24.90340847864082,51.94214483013992,43.43755654831844,1,2447,1
M5,1443,85.70150238316427,2.0387402592594315,80.42686371774738,4.95103496914155,0.5342938635180782,58.510665975215694,92.09855665748464,25.508150267667123,53.01102063024093,51.20704558185024,9,3808,0
M2,1859,74.7347874075094,2.1288762700713755,48.832822702157046,5.711410579465495,0.7305296206523385,63.845158277211375,73.26994513270098,30.836088666521864,20.01655032855374,51.62625837927172,3,6476,0
M5,1628,66.18125348772283,1.3791197122591878,75.19553293195037,8.11291020104384,0.2565192413006096,57.3630546918019,61.64875496027765,32.94223588120056,32.94683276084152,55.89631579289615,2,8030,0
M1,1385,73.36933036056236,2.1670882086224488,104.65067233706802,5.808036189402071,0.5935900844263704,59.97446683986387,86.52913051230422,21.57506410428126,44.9576557301551,53.95570002177942,7,737,0
M4,1614,67.55097355193551,1.9223704755876256,85.40971837153693,4.151934401969491,0.265943858720645,61.99381882212407,90.77777585198444,29.005908819940913,46.44388453538182,48.57602221676284,3,5966,0
M5,1779,68.24821725025619,1.0460962210613045,67.047595925526,4.576240317977296,0.27718372835338245,63.92592541155188,69.6697473628044,28.827010780066747,33.21505269512778,44.109101563328615,1,6893,0
M1,1684,73.55481329284483,1.5698074946102492,79.53194766591373,4.546585891616146,0.373813833252442,51.111595188148996,64.96349739624404,30.367063512052226,36.94500536946347,52.16425201259987,10,3108,0
M2,1511,67.07580079000039,1.793197233289178,80.2702530806667,3.2043568273699847,0.31158796328515104,63.57372824944473,68.27625042546337,27.49344956067772,34.02618938954857,55.553765862073206,3,7316,0
M2,1370,71.9203847036096,2.9438438286700954,87.08945518765108,4.669909808298563,0.39040083625177247,58.83137971074137,77.147317275177,15.287511545191151,41.1041804694612,53.77592486901972,6,7472,0
M1,1639,56.063853330462145,2.2782765622668792,59.4971245507876,5.732829081821745,0.4571699378577623,63.537288554321904,82.77856655030514,24.222887837361203,51.971785314619126,55.422387624286436,3,5700,0
M2,1578,77.13293707372938,1.3322592154500543,88.88850910770996,3.725767880923205,0.6674308972662769,63.884658461774144,75.70487330863574,19.221462125415425,32.28957842858795,48.940552344008786,5,1499,0
M1,1679,75.01205475362224,2.2430181447088184,39.43412552595837,6.048482651050593,0.4357681922588595,68.03957530559579,71.0172320847177,23.986971135409632,50.008204977684144,47.666905159121775,9,8103,0
M5,1627,66.82911368931809,1.2263480055308174,70.55173171454284,5.487774821084338,0.18287485864608144,66.76726823810601,84.98011770304427,29.90002118066947,32.183279276531124,46.31549323884101,7,1605,0
M5,1709,81.59245668432405,2.5413455269435365,72.67589236322684,4.265766678028962,0.728013569299032,66.73285831305148,66.87163526948478,26.525754179374864,31.523727875031156,49.720517666932025,2,5942,0
M1,1392,84.37570137626558,1.7644376740910608,89.49990239106857,4.858470362662152,0.33258197327699207,67.2183515958312,80.30919338366907,30.740454331987163,48.18594618343214,49.607046020155906,1,8541,0
